RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15001587,Cust01587,697,Germany,Female,55,4,40712.81,2,1,1,109.63,0
15001588,Cust01588,699,Germany,Female,46,8,14104.98,2,0,0,180.11,0
15001589,Cust01589,551,France,Male,47,4,86631.1,1,0,0,71.51,0
15001590,Cust01590,589,Spain,Female,44,5,6926.96,2,1,1,129.09,0
15001591,Cust01591,512,France,Male,27,3,42024.26,1,0,0,181.46,1
15001592,Cust01592,569,Germany,Female,31,1,146684.21,2,0,0,95.75,0
15001593,Cust01593,536,France,Female,37,5,103685.26,1,0,0,173.74,0
15001594,Cust01594,668,France,Female,40,7,211070.85,1,1,0,141.53,0
15001595,Cust01595,642,Germany,Male,36,10,135763.38,2,0,1,181.32,0
15001596,Cust01596,661,France,Female,56,10,56298.82,1,1,1,125.01,1
15001597,Cust01597,645,Germany,Female,49,10,0.0,1,1,0,21.65,0
15001598,Cust01598,609,Germany,Male,33,6,0.0,1,0,0,73.88,0
15001599,Cust01599,590,Spain,Male,43,9,20773.57,1,0,1,108.25,0
15001600,Cust01600,728,Spain,Male,26,9,126854.41,1,1,1,122.85,0
15001601,Cust01601,615,Germany,Female,48,4,151545.77,2,0,1,101.15,0
15001602,Cust01602,797,Spain,Female,39,2,76122.56,2,0,0,128.46,0
15001603,Cust01603,722,Spain,Male,23,2,22614.92,2,0,0,132.49,0
15001604,Cust01604,794,Germany,Male,42,7,97155.38,2,0,1,75.7,1
15001605,Cust01605,797,Spain,Male,38,10,139589.19,2,0,1,108.83,0
15001606,Cust01606,719,Germany,Female,43,2,79058.35,3,1,0,193.33,0
15001607,Cust01607,723,France,Male,33,1,224054.0,1,0,1,28.7,1
15001608,Cust01608,602,France,Female,47,9,129765.62,1,1,0,69.91,0
15001609,Cust01609,569,Germany,Male,44,4,0.0,1,1,0,187.9,1
15001610,Cust01610,564,Spain,Male,57,9,0.0,3,0,0,141.32,0
15001611,Cust01611,655,France,Male,23,2,158872.76,1,0,0,20.29,0
15001612,Cust01612,662,France,Female,32,7,151720.29,1,0,1,155.02,0
15001613,Cust01613,576,Spain,Male,36,2,55351.67,1,1,1,55.81,0
15001614,Cust01614,646,France,Female,36,6,92383.8,1,0,1,191.33,0
15001615,Cust01615,688,France,Female,46,4,81798.46,2,1,0,12.01,0
15001616,Cust01616,566,Spain,Female,40,10,65912.37,2,0,0,37.41,0
15001617,Cust01617,717,Spain,Male,38,8,121770.71,2,1,1,110.69,0
15001618,Cust01618,672,Spain,Female,40,3,39552.91,1,1,0,50.44,0
15001619,Cust01619,616,France,Male,25,7,97695.27,1,0,0,150.1,0
15001620,Cust01620,580,France,Female,18,5,109120.89,2,0,1,124.29,0
15001621,Cust01621,576,Spain,Male,49,2,0.0,1,1,1,40.92,0
15001622,Cust01622,569,France,Female,42,4,126985.73,1,0,0,91.39,0
15001623,Cust01623,694,Spain,Female,44,6,54665.92,2,0,1,179.55,0
15001624,Cust01624,575,Spain,Female,24,10,170880.74,1,0,0,27.58,0
15001625,Cust01625,570,Germany,Male,50,6,168882.05,1,1,1,64.4,0
15001626,Cust01626,653,France,Male,35,4,191853.4,2,0,0,146.9,1
15001627,Cust01627,652,France,Male,29,1,4876.11,1,0,1,74.17,0
15001628,Cust01628,645,France,Male,38,10,45975.98,1,0,1,108.94,0
15001629,Cust01629,777,France,Male,37,6,118366.12,1,0,0,75.63,0
15001630,Cust01630,565,Germany,Female,62,0,193315.89,2,1,0,52.45,1
15001631,Cust01631,581,Spain,Male,29,7,22014.88,2,1,0,18.15,0
15001632,Cust01632,693,France,Male,34,5,120924.69,2,0,1,31.22,0
15001633,Cust01633,489,Germany,Female,36,9,19082.82,1,0,1,54.45,0
15001634,Cust01634,733,Spain,Male,39,3,84892.45,2,0,0,188.76,0
15001635,Cust01635,615,France,Male,24,9,0.0,2,1,0,88.84,0
15001636,Cust01636,692,France,Male,56,0,65958.8,1,1,0,172.92,1
15001637,Cust01637,521,Spain,Female,28,2,84214.82,1,1,1,48.89,1
15001638,Cust01638,533,Germany,Female,33,2,66264.46,1,0,1,176.67,0
15001639,Cust01639,668,France,Male,55,10,130356.28,2,0,0,83.4,1
15001640,Cust01640,578,Spain,Female,49,10,72211.95,2,1,1,94.07,0
15001641,Cust01641,550,France,Female,42,4,148361.49,2,0,1,168.28,0
15001642,Cust01642,546,Germany,Female,37,8,143146.0,4,0,0,13.58,0
15001643,Cust01643,477,Spain,Female,30,10,135367.3,1,0,1,104.68,0
15001644,Cust01644,615,Spain,Female,20,3,57473.15,2,1,1,54.72,1
15001645,Cust01645,658,France,Male,31,7,7977.09,2,0,1,78.63,0
15001646,Cust01646,801,France,Female,48,0,3951.92,2,0,1,113.74,0
15001647,Cust01647,850,France,Female,33,4,84009.62,2,0,1,21.22,0
15001648,Cust01648,524,Spain,Female,18,3,46453.81,1,0,0,178.8,0
15001649,Cust01649,786,Spain,Female,28,4,0.0,1,1,0,39.44,0
15001650,Cust01650,646,Germany,Female,38,0,150356.57,1,1,0,94.45,1
15001651,Cust01651,668,Germany,Male,37,6,192552.22,2,0,1,59.7,0
15001652,Cust01652,589,Spain,Female,48,6,127418.07,1,1,0,52.8,0
15001653,Cust01653,750,France,Male,41,3,53458.46,2,1,0,85.61,0
15001654,Cust01654,655,France,Female,37,3,36853.04,2,1,1,89.04,0
15001655,Cust01655,819,Germany,Female,29,8,98347.38,2,1,0,32.5,0
15001656,Cust01656,697,France,Female,26,3,38495.78,1,1,0,145.58,0
15001657,Cust01657,532,France,Female,43,1,115822.68,1,0,1,123.78,0
15001658,Cust01658,678,Spain,Female,28,9,239548.67,1,1,1,34.04,0
15001659,Cust01659,722,Spain,Female,33,5,0.0,1,1,0,79.7,0
15001660,Cust01660,618,Spain,Male,40,8,13786.79,2,1,1,41.98,0
15001661,Cust01661,664,Spain,Male,53,10,123940.88,2,1,0,187.13,1
15001662,Cust01662,743,Germany,Female,30,4,80546.88,1,1,1,21.8,0
15001663,Cust01663,575,France,Male,48,9,106626.6,1,1,1,39.41,0
15001664,Cust01664,658,France,Female,33,8,50996.16,2,0,1,99.54,0
15001665,Cust01665,550,France,Male,48,1,64621.25,1,0,0,196.72,0
15001666,Cust01666,655,France,Male,42,6,1029.68,2,1,0,182.21,0
15001667,Cust01667,561,Spain,Female,39,5,87521.93,2,1,1,149.29,0
15001668,Cust01668,717,France,Female,45,4,11507.68,2,1,0,50.88,0
15001669,Cust01669,787,France,Female,53,0,56464.92,2,1,1,159.17,0
15001670,Cust01670,715,Spain,Male,35,6,2163.18,2,1,1,169.5,0
15001671,Cust01671,566,Spain,Male,27,2,5690.75,2,0,1,33.08,0
15001672,Cust01672,758,France,Male,30,2,135446.61,2,1,0,97.06,0
15001673,Cust01673,732,France,Female,18,8,136664.38,2,0,0,153.99,0
15001674,Cust01674,766,Spain,Male,26,2,64523.95,2,0,1,18.51,0
15001675,Cust01675,635,France,Male,24,3,113686.1,2,1,0,138.97,0
15001676,Cust01676,639,France,Male,55,2,135352.9,4,0,1,127.75,0
15001677,Cust01677,513,Germany,Male,51,7,75523.28,2,0,0,162.46,0
15001678,Cust01678,709,Spain,Female,32,8,43955.49,4,1,0,87.75,0
15001679,Cust01679,526,Germany,Male,53,9,82890.02,2,0,1,77.81,0
15001680,Cust01680,658,Spain,Female,45,6,68897.32,2,0,1,31.65,0
15001681,Cust01681,608,Germany,Female,45,6,48421.98,2,0,0,76.48,0
15001682,Cust01682,634,Germany,Male,57,2,67093.11,1,1,0,30.04,0
15001683,Cust01683,491,Germany,Male,38,4,80691.76,1,0,1,162.46,0
15001684,Cust01684,550,France,Male,26,4,248357.74,1,1,1,55.32,0
15001685,Cust01685,648,Spain,Female,23,9,121537.56,1,0,0,190.3,0
15001686,Cust01686,501,France,Female,34,9,209041.15,1,1,1,74.01,0
15001687,Cust01687,737,France,Female,18,7,0.0,2,1,0,149.48,0
15001688,Cust01688,821,Spain,Male,43,9,162195.83,1,1,1,58.24,0
15001689,Cust01689,614,France,Male,35,9,0.0,1,0,1,70.3,0
15001690,Cust01690,772,Spain,Female,32,7,145371.47,2,0,1,30.94,0
15001691,Cust01691,652,Spain,Female,36,8,144106.06,1,1,0,121.73,0
15001692,Cust01692,511,France,Female,42,6,203584.29,1,0,1,182.11,0
15001693,Cust01693,528,France,Male,32,4,68155.83,2,0,0,162.42,0
15001694,Cust01694,722,France,Male,42,8,128235.86,2,0,1,104.52,0
15001695,Cust01695,556,France,Male,18,5,75764.14,2,1,0,195.04,0
15001696,Cust01696,727,France,Male,57,3,20025.85,1,0,0,64.01,1
15001697,Cust01697,565,Spain,Male,39,0,0.0,4,1,1,65.81,1
15001698,Cust01698,698,France,Male,41,2,53328.02,2,0,0,134.78,1
15001699,Cust01699,792,Spain,Female,43,7,158892.08,1,0,1,194.5,0
15001700,Cust01700,640,France,Female,26,1,103248.13,1,1,0,23.01,1
15001701,Cust01701,742,Spain,Female,18,4,96551.2,2,1,0,33.73,0
15001702,Cust01702,628,France,Male,52,9,106469.62,2,1,0,81.67,1
15001703,Cust01703,704,France,Female,25,7,25047.48,2,1,1,111.97,0
15001704,Cust01704,605,Germany,Female,28,4,159873.63,2,0,1,83.76,0
15001705,Cust01705,602,Spain,Female,31,10,0.0,1,0,1,82.12,1
15001706,Cust01706,623,Germany,Female,36,7,0.0,1,0,1,140.57,0
15001707,Cust01707,741,France,Female,43,5,108726.04,2,0,0,102.93,0
15001708,Cust01708,563,Germany,Male,22,4,124617.08,2,1,1,65.46,1
15001709,Cust01709,653,France,Male,29,9,47401.44,2,1,0,56.55,1
15001710,Cust01710,743,France,Male,46,2,59083.64,2,0,1,79.95,0
15001711,Cust01711,759,Germany,Female,25,4,37614.38,1,1,1,82.4,0
15001712,Cust01712,661,Germany,Female,25,2,32707.77,1,1,1,65.73,0
15001713,Cust01713,795,France,Female,33,6,0.0,1,1,0,188.08,0
15001714,Cust01714,603,France,Male,25,7,23317.3,2,0,0,59.21,1
15001715,Cust01715,451,Spain,Female,43,5,34866.96,1,1,1,13.99,0
15001716,Cust01716,709,Spain,Male,48,3,0.0,2,1,1,106.74,1
15001717,Cust01717,622,France,Female,49,7,19549.82,3,1,0,175.67,0
15001718,Cust01718,618,France,Female,46,3,21065.5,1,1,0,115.2,1
15001719,Cust01719,785,Spain,Female,45,8,230902.69,1,1,0,49.37,0
15001720,Cust01720,562,Germany,Male,35,5,82696.88,4,1,0,122.59,0
15001721,Cust01721,695,Spain,Male,48,8,117139.83,1,0,1,129.9,0
15001722,Cust01722,615,Germany,Female,29,8,71880.16,2,1,0,139.02,1
15001723,Cust01723,726,Germany,Female,51,5,970.05,3,1,0,51.85,1
15001724,Cust01724,625,France,Female,39,5,142053.33,1,1,1,161.78,0
15001725,Cust01725,704,Germany,Male,51,1,106467.59,2,1,1,27.18,0
15001726,Cust01726,786,Germany,Male,30,8,160.35,1,1,0,15.16,0
15001727,Cust01727,706,Germany,Female,55,8,130701.76,2,1,0,75.73,0
15001728,Cust01728,682,Spain,Male,65,8,0.0,1,0,1,151.28,0
15001729,Cust01729,735,Germany,Male,34,10,71354.55,1,1,1,74.42,0
15001730,Cust01730,646,Germany,Male,18,10,54962.71,1,0,1,171.14,0
15001731,Cust01731,606,Germany,Female,38,0,26249.34,1,1,0,194.22,0
15001732,Cust01732,694,France,Male,40,3,111893.58,1,0,1,46.79,0
15001733,Cust01733,696,Spain,Female,54,8,153831.69,2,0,1,16.36,0
15001734,Cust01734,716,Spain,Male,44,3,17040.89,2,0,1,59.96,0
15001735,Cust01735,350,France,Male,32,2,12558.3,2,0,1,90.09,0
15001736,Cust01736,614,Germany,Male,51,3,81111.39,1,1,1,62.16,1
15001737,Cust01737,709,Germany,Female,20,0,25290.71,1,1,0,174.85,0
15001738,Cust01738,578,France,Female,42,3,100638.62,1,1,1,104.55,0
15001739,Cust01739,636,France,Female,34,9,0.0,2,0,0,23.29,0
15001740,Cust01740,756,Spain,Male,39,2,69295.38,2,0,1,181.69,0
15001741,Cust01741,786,France,Female,45,6,162924.58,1,0,1,162.78,0
15001742,Cust01742,717,Spain,Female,34,0,74644.88,1,1,1,98.4,0
15001743,Cust01743,525,France,Female,54,4,64007.49,2,1,1,166.28,0
15001744,Cust01744,604,Spain,Female,40,7,208866.44,1,1,1,99.41,1
15001745,Cust01745,539,Germany,Male,39,9,147672.41,1,0,0,48.29,0
15001746,Cust01746,673,Germany,Male,27,9,58149.82,2,1,1,111.33,0
15001747,Cust01747,620,Germany,Female,35,2,0.0,1,0,0,108.74,1
15001748,Cust01748,675,Germany,Male,54,0,21439.26,2,1,1,160.28,0
15001749,Cust01749,699,Germany,Female,35,9,2978.79,1,0,1,86.01,1
15001750,Cust01750,591,France,Male,55,6,44733.52,1,1,0,84.36,1
15001751,Cust01751,697,France,Male,18,1,183938.37,1,0,0,108.32,0
15001752,Cust01752,486,France,Female,27,8,72301.43,1,0,1,172.13,0
15001753,Cust01753,738,Germany,Female,29,2,87643.62,1,1,0,125.54,0
15001754,Cust01754,850,Spain,Male,45,2,0.0,1,0,0,144.08,1
15001755,Cust01755,435,France,Male,46,6,75893.72,1,0,0,121.25,1
15001756,Cust01756,668,France,Female,58,5,0.0,2,1,1,50.56,0
15001757,Cust01757,545,France,Female,42,5,73571.95,2,0,1,77.2,0
15001758,Cust01758,789,Germany,Male,36,0,99159.09,1,0,0,20.06,1
15001759,Cust01759,570,France,Female,31,7,103283.72,2,0,1,119.08,0
15001760,Cust01760,576,France,Female,29,8,51610.3,1,1,1,13.18,0
15001761,Cust01761,585,Germany,Female,29,5,51596.08,2,1,1,48.63,0
15001762,Cust01762,646,Spain,Female,39,8,51378.85,1,1,1,174.0,0
15001763,Cust01763,707,Germany,Male,25,1,187393.24,1,1,0,62.04,1
15001764,Cust01764,560,Spain,Male,25,5,110280.12,1,1,0,89.67,0
15001765,Cust01765,713,Germany,Male,50,6,88443.32,2,0,0,33.2,0
15001766,Cust01766,824,France,Male,49,3,42204.59,2,1,0,32.74,0
15001767,Cust01767,672,Spain,Male,24,8,171241.72,1,0,0,191.84,0
15001768,Cust01768,589,France,Male,37,10,127655.78,2,0,0,181.38,0
15001769,Cust01769,607,Germany,Female,47,3,0.0,1,1,1,66.74,0
15001770,Cust01770,717,Spain,Female,18,7,99916.5,2,0,1,43.34,1
15001771,Cust01771,663,France,Female,40,3,34727.01,3,0,0,134.54,0
15001772,Cust01772,724,France,Female,37,2,134035.48,2,0,1,187.17,0
15001773,Cust01773,695,Spain,Female,38,9,20370.31,1,1,0,54.77,1
15001774,Cust01774,645,Germany,Male,32,6,120340.81,1,0,0,36.52,0
15001775,Cust01775,579,Spain,Female,38,0,84884.99,2,1,0,43.16,0
15001776,Cust01776,582,Spain,Male,18,10,105335.02,1,0,1,69.46,0
15001777,Cust01777,775,Germany,Female,35,4,104918.74,3,0,1,46.06,0
15001778,Cust01778,570,France,Female,48,6,5949.31,2,1,1,141.04,0
15001779,Cust01779,538,France,Female,51,3,66895.08,2,1,1,96.49,0
15001780,Cust01780,653,Spain,Female,35,4,50367.73,3,1,1,91.59,0
15001781,Cust01781,720,France,Female,54,1,57991.86,1,1,0,139.53,0
15001782,Cust01782,677,France,Female,40,10,164927.2,1,1,1,14.41,0
15001783,Cust01783,642,Germany,Female,18,0,104571.14,2,0,0,36.75,1
15001784,Cust01784,732,Germany,Female,49,9,184164.2,2,1,1,176.96,0
15001785,Cust01785,785,France,Female,44,7,143355.6,2,0,1,86.23,0
15001786,Cust01786,628,Spain,Female,38,10,25929.34,3,0,0,81.62,1
15001787,Cust01787,604,Germany,Male,26,4,186603.2,3,0,1,87.66,0
15001788,Cust01788,698,France,Female,40,5,114126.57,4,0,1,123.21,0
15001789,Cust01789,729,France,Female,46,10,96578.94,1,0,0,102.72,0
15001790,Cust01790,612,Germany,Female,38,6,0.0,2,0,1,181.08,0
15001791,Cust01791,713,France,Male,20,5,0.0,2,0,0,65.22,0
15001792,Cust01792,699,France,Female,33,10,16813.68,1,1,0,24.2,0
15001793,Cust01793,689,Spain,Female,32,5,64870.1,2,1,0,62.03,0
15001794,Cust01794,421,France,Male,41,3,0.0,2,1,0,52.87,0
15001795,Cust01795,737,Spain,Male,41,1,106504.89,1,1,1,107.97,1
15001796,Cust01796,631,France,Female,42,6,126823.86,1,1,0,12.8,0
15001797,Cust01797,677,Spain,Female,41,9,179369.92,2,0,1,111.1,0
15001798,Cust01798,589,France,Male,18,3,178335.52,2,1,0,134.87,0
15001799,Cust01799,811,Germany,Male,37,3,78078.53,2,1,0,96.34,1
15001800,Cust01800,681,France,Male,28,9,130073.49,2,1,1,58.22,0
15001801,Cust01801,626,Germany,Male,47,6,65822.74,1,1,1,198.71,0
15001802,Cust01802,650,Spain,Female,33,4,150519.76,1,1,0,190.62,0
15001803,Cust01803,609,France,Male,38,5,59533.26,2,0,0,63.36,1
15001804,Cust01804,715,Germany,Female,45,8,7867.19,1,0,1,140.8,0
15001805,Cust01805,701,Spain,Male,37,7,47858.73,1,0,1,65.66,0
15001806,Cust01806,800,France,Female,44,1,171426.83,3,0,0,97.38,0
15001807,Cust01807,675,Spain,Male,34,5,152303.58,2,0,0,63.06,0
15001808,Cust01808,637,France,Female,19,9,22433.25,1,0,1,95.89,0
15001809,Cust01809,513,Germany,Male,27,6,119100.25,1,1,1,48.22,0
15001810,Cust01810,447,Spain,Female,32,3,24080.85,2,1,0,121.35,0
15001811,Cust01811,633,Germany,Female,22,0,87068.81,4,0,1,40.44,0
15001812,Cust01812,597,Germany,Male,49,9,75853.13,1,1,0,88.89,0
15001813,Cust01813,596,France,Male,59,2,189701.59,1,1,0,144.63,1
15001814,Cust01814,648,France,Female,30,9,0.0,2,1,1,164.23,0
15001815,Cust01815,678,France,Female,36,2,48982.6,1,1,0,38.16,0
15001816,Cust01816,537,Germany,Female,58,1,99930.15,1,1,0,38.18,1
15001817,Cust01817,642,Germany,Male,48,5,0.0,2,0,1,70.66,1
15001818,Cust01818,568,Spain,Male,36,10,192006.62,1,0,0,46.54,0
15001819,Cust01819,573,Spain,Male,64,5,103101.86,1,0,1,192.98,0
15001820,Cust01820,577,Germany,Male,65,10,6534.09,2,0,0,119.37,0
15001821,Cust01821,576,France,Male,38,9,0.0,1,0,1,151.63,0
15001822,Cust01822,736,Germany,Male,38,8,37674.05,1,1,0,147.76,0
15001823,Cust01823,658,Germany,Male,28,4,190476.55,3,0,1,179.04,0
15001824,Cust01824,748,Spain,Male,51,1,75286.06,2,0,1,141.69,0
15001825,Cust01825,745,Germany,Female,50,7,26028.51,3,0,1,52.59,1
15001826,Cust01826,606,France,Female,34,3,0.0,2,0,1,147.92,1
15001827,Cust01827,567,Germany,Female,23,10,20274.41,2,0,0,44.28,0
15001828,Cust01828,645,France,Female,47,8,87593.39,2,1,1,96.84,1
15001829,Cust01829,812,Germany,Female,29,10,64281.11,1,1,1,27.98,1
15001830,Cust01830,640,France,Male,54,5,36737.09,2,1,1,90.15,0
15001831,Cust01831,672,Germany,Female,49,10,294801.42,2,0,0,39.26,0
15001832,Cust01832,598,France,Male,28,10,32131.76,1,0,0,48.14,1
15001833,Cust01833,611,France,Male,30,5,6209.39,3,0,1,50.67,0
15001834,Cust01834,655,Spain,Male,37,8,134702.07,1,0,0,137.89,1
15001835,Cust01835,624,Germany,Male,42,5,47096.31,1,0,1,160.68,0
15001836,Cust01836,564,Spain,Male,27,0,22703.96,3,0,0,43.16,0
15001837,Cust01837,720,France,Male,18,10,159038.25,2,1,0,190.12,0
15001838,Cust01838,526,Germany,Female,30,6,142265.12,1,0,0,75.07,0
15001839,Cust01839,610,France,Female,26,10,234751.18,2,1,0,104.71,0
15001840,Cust01840,581,Spain,Female,40,6,102805.87,2,1,1,137.29,0
15001841,Cust01841,546,Germany,Male,18,7,0.0,1,0,1,36.89,1
15001842,Cust01842,731,Germany,Male,38,10,27494.06,2,0,0,101.08,1
15001843,Cust01843,622,Germany,Female,40,1,75400.81,1,1,0,140.78,0
15001844,Cust01844,525,France,Female,50,4,49362.63,2,1,1,156.13,1
15001845,Cust01845,715,France,Male,33,1,135815.73,2,1,0,134.72,1
15001846,Cust01846,736,Germany,Female,56,7,0.0,1,0,0,78.52,0
15001847,Cust01847,552,France,Male,33,3,119557.07,1,1,1,133.91,0
15001848,Cust01848,481,France,Male,20,10,14118.13,3,0,0,60.54,0
15001849,Cust01849,650,France,Male,39,2,187977.53,1,1,0,189.33,0
15001850,Cust01850,672,France,Male,31,6,145234.24,1,1,0,121.42,1
15001851,Cust01851,672,Spain,Female,43,10,54786.78,2,0,1,14.6,1
15001852,Cust01852,642,France,Female,39,8,40135.5,1,1,0,135.21,1
15001853,Cust01853,632,France,Male,37,9,127237.01,2,1,1,16.48,1
15001854,Cust01854,761,Germany,Male,59,0,194544.34,1,0,1,34.5,0
15001855,Cust01855,581,France,Male,52,10,77514.77,1,0,0,173.73,0
15001856,Cust01856,775,Germany,Female,56,4,0.0,2,1,1,117.89,0
15001857,Cust01857,689,France,Female,34,9,34353.31,1,1,1,81.6,0
15001858,Cust01858,644,France,Female,22,3,74608.96,1,0,1,94.71,0
15001859,Cust01859,547,Germany,Female,44,0,135665.4,1,1,0,148.0,1
15001860,Cust01860,599,France,Male,50,6,123679.96,1,1,0,29.84,0
15001861,Cust01861,610,France,Female,37,7,100723.35,2,1,1,12.83,0
15001862,Cust01862,627,France,Female,28,2,120314.23,2,0,0,120.35,1
15001863,Cust01863,790,France,Male,45,10,124169.76,2,1,1,125.67,0
15001864,Cust01864,653,Germany,Female,52,5,94065.5,2,0,1,129.83,1
15001865,Cust01865,850,France,Female,47,4,121389.02,3,1,0,175.9,1
15001866,Cust01866,493,France,Male,18,10,203019.91,1,1,0,167.72,0
15001867,Cust01867,618,France,Male,31,6,78023.61,2,0,1,127.28,0
15001868,Cust01868,680,Spain,Male,41,10,4269.63,1,0,0,123.33,0
15001869,Cust01869,750,France,Male,22,7,43023.58,1,0,0,43.38,0
15001870,Cust01870,560,France,Male,55,0,0.0,1,0,1,132.63,0
15001871,Cust01871,630,France,Male,18,3,27479.34,1,0,1,174.22,0
15001872,Cust01872,503,France,Female,42,7,104569.43,1,0,1,174.28,0
15001873,Cust01873,466,Germany,Male,46,2,41583.23,1,0,1,12.01,1
15001874,Cust01874,688,Spain,Female,46,4,136003.26,2,0,0,71.99,0
15001875,Cust01875,382,France,Female,49,1,96128.81,2,0,1,61.01,0
15001876,Cust01876,715,France,Male,50,9,197092.65,2,1,1,13.2,0
15001877,Cust01877,500,France,Male,54,7,113047.34,3,1,1,118.98,0
15001878,Cust01878,450,Germany,Male,45,2,175548.43,1,1,1,26.05,0
15001879,Cust01879,762,France,Male,51,10,17918.7,1,0,1,132.67,0
15001880,Cust01880,847,Germany,Male,29,9,125643.52,2,1,0,133.6,0
15001881,Cust01881,504,France,Female,44,8,66298.4,3,0,1,165.6,0
15001882,Cust01882,447,France,Male,43,4,56844.48,1,1,1,49.5,1
15001883,Cust01883,819,Spain,Female,39,10,0.0,1,0,0,42.26,0
15001884,Cust01884,764,Germany,Male,40,9,0.0,1,1,0,93.41,0
15001885,Cust01885,490,France,Male,45,10,0.0,1,1,1,105.15,0
15001886,Cust01886,637,Spain,Female,44,6,62358.88,2,0,1,80.36,0
15001887,Cust01887,645,Spain,Female,39,4,57536.64,1,1,0,62.51,0
15001888,Cust01888,683,Germany,Male,49,0,0.0,2,0,0,68.75,1
15001889,Cust01889,470,France,Male,27,9,86128.34,2,0,0,199.43,1
15001890,Cust01890,608,France,Female,27,9,141797.89,1,1,1,145.23,0
15001891,Cust01891,695,France,Male,57,0,53360.54,2,0,0,31.31,1
15001892,Cust01892,569,Spain,Male,45,0,48981.04,1,0,0,51.01,1
15001893,Cust01893,705,France,Female,32,10,73234.4,2,1,0,86.08,0
15001894,Cust01894,775,France,Male,39,7,87993.81,1,0,1,108.66,0
15001895,Cust01895,581,France,Male,37,3,64557.81,1,0,0,119.78,0
15001896,Cust01896,779,France,Male,30,5,43264.37,2,0,0,49.02,0
15001897,Cust01897,601,Germany,Female,18,9,100527.13,1,1,0,58.89,0
15001898,Cust01898,695,Germany,Male,38,8,95203.06,1,1,1,35.91,0
15001899,Cust01899,729,France,Male,44,7,0.0,1,0,1,80.93,1
15001900,Cust01900,713,Germany,Female,45,0,21644.78,4,0,1,155.26,0
15001901,Cust01901,575,Germany,Female,33,10,0.0,2,0,1,73.52,0
15001902,Cust01902,644,France,Female,50,7,92878.68,1,1,1,37.13,0
15001903,Cust01903,647,Germany,Male,44,3,0.0,2,0,1,92.83,0
15001904,Cust01904,653,Germany,Female,29,6,143283.78,2,1,1,143.71,1
15001905,Cust01905,763,Spain,Female,32,6,60703.09,3,0,1,188.01,0
15001906,Cust01906,557,Germany,Male,18,6,149598.82,1,1,0,160.69,1
15001907,Cust01907,595,Germany,Male,33,1,31093.24,1,1,0,38.35,1
15001908,Cust01908,715,France,Female,45,6,78667.92,1,1,0,146.59,1
15001909,Cust01909,850,Spain,Female,18,6,207541.14,1,0,1,72.59,0
15001910,Cust01910,745,France,Male,31,1,70922.55,3,1,1,197.35,1
15001911,Cust01911,641,Spain,Female,46,3,94468.32,1,0,1,85.27,0
15001912,Cust01912,656,France,Female,43,10,84658.4,2,0,0,124.6,0
15001913,Cust01913,734,France,Female,46,2,23681.06,1,1,0,109.43,1
15001914,Cust01914,760,France,Male,29,3,0.0,3,0,1,115.37,0
15001915,Cust01915,817,Germany,Female,64,4,52578.58,2,1,0,87.53,0
15001916,Cust01916,483,Germany,Male,38,9,6899.0,2,0,1,88.69,0
15001917,Cust01917,542,Germany,Female,50,8,0.0,2,1,0,113.72,0
15001918,Cust01918,645,France,Female,37,7,72441.36,2,1,0,104.76,0
15001919,Cust01919,727,Germany,Female,39,2,117060.3,1,0,1,135.64,0
15001920,Cust01920,773,Spain,Female,35,5,37054.74,2,1,0,131.57,0
15001921,Cust01921,554,Germany,Female,35,5,93208.26,2,0,0,62.21,0
15001922,Cust01922,588,Spain,Male,27,4,23062.97,2,0,1,172.67,0
15001923,Cust01923,648,France,Male,45,4,36999.65,1,0,1,117.43,1
15001924,Cust01924,579,Spain,Female,37,1,96849.23,1,0,1,88.09,0
15001925,Cust01925,691,Spain,Female,49,5,135942.04,1,1,1,148.68,0
15001926,Cust01926,824,Spain,Female,42,4,120588.46,1,0,1,28.63,0
15001927,Cust01927,722,France,Female,37,8,116230.68,2,0,1,124.27,0
15001928,Cust01928,651,France,Male,37,10,198985.29,1,1,1,25.38,0
15001929,Cust01929,618,Spain,Male,42,10,160276.45,1,0,0,182.79,0
15001930,Cust01930,657,Spain,Female,37,1,130187.36,3,0,0,73.26,1
